timestamp,phase,Active_Power,Reactive_Power,Apparent_Power,Voltage,Current,Power_Factor,Active_Power_Demand
2025-05-20 01:45:00,R,12.79319160143747,6.966915920664561,14.567212114769923,212.77931189250373,67.98183457922417,1.0,15.804630121655922
2025-05-20 01:45:00,S,12.79319160143747,6.966915920664561,14.567212114769923,218.4809289487445,66.59117422098625,1.0,15.804630121655922
2025-05-20 01:45:00,T,12.79319160143747,6.966915920664561,14.567212114769923,227.85722572163846,66.8508409763999,1.0,15.804630121655922
2025-05-20 02:00:00,R,15.001594391058248,6.698488574735539,16.429168678289624,212.09274287464785,74.08601545372822,1.0,15.314177483722101
2025-05-20 02:00:00,S,15.001594391058248,6.698488574735539,16.429168678289624,216.7931999553839,76.34330688902851,1.0,15.314177483722101
2025-05-20 02:00:00,T,15.001594391058248,6.698488574735539,16.429168678289624,211.05274044458616,77.11196588801123,1.0,15.314177483722101
2025-05-20 02:15:00,R,19.27657943152507,6.67658528645094,20.40008102109275,211.89565445449261,93.66564714001433,1.0,15.959461146594752
2025-05-20 02:15:00,S,19.27657943152507,6.67658528645094,20.40008102109275,220.84861878027525,94.42089767900043,1.0,15.959461146594752
2025-05-20 02:15:00,T,19.27657943152507,6.67658528645094,20.40008102109275,213.13210686021745,91.11953307143486,1.0,15.959461146594752
2025-05-20 02:30:00,R,17.341857537160998,6.203678447323315,18.418079409020134,222.19528056218047,85.52498824016347,1.0,16.103305740295447
2025-05-20 02:30:00,S,17.341857537160998,6.203678447323315,18.418079409020134,220.99607357454198,80.81396937533633,1.0,16.103305740295447
2025-05-20 02:30:00,T,17.341857537160998,6.203678447323315,18.418079409020134,218.76835984304256,82.36809542256351,1.0,16.103305740295447
2025-05-20 02:45:00,R,16.44727274068625,6.268344296366522,17.60127611351835,213.24488643005688,81.51212944077226,1.0,17.01682602510764
2025-05-20 02:45:00,S,16.44727274068625,6.268344296366522,17.60127611351835,237.49631126544116,76.36319869969567,1.0,17.01682602510764
2025-05-20 02:45:00,T,16.44727274068625,6.268344296366522,17.60127611351835,219.64530233120036,81.25990286870366,1.0,17.01682602510764
2025-05-20 03:00:00,R,15.981255124189047,7.296237805943026,17.56802781945916,217.53547764790525,79.57399669977717,1.0,17.26174120839034
2025-05-20 03:00:00,S,15.981255124189047,7.296237805943026,17.56802781945916,224.76972030006644,79.78745541400139,1.0,17.26174120839034
2025-05-20 03:00:00,T,15.981255124189047,7.296237805943026,17.56802781945916,210.54785950048282,80.33669277999746,1.0,17.26174120839034
2025-05-20 03:15:00,R,16.553624310446597,6.214453751461176,17.68168298665199,226.86449874347372,80.71611832932861,1.0,16.581002428120723
2025-05-20 03:15:00,S,16.553624310446597,6.214453751461176,17.68168298665199,233.25761008778193,79.58120387189362,1.0,16.581002428120723
2025-05-20 03:15:00,T,16.553624310446597,6.214453751461176,17.68168298665199,220.6232416597728,81.8447357051877,1.0,16.581002428120723
2025-05-20 03:30:00,R,15.652728806197468,6.757314158425154,17.049023834695554,217.48487784465155,80.14817540094974,1.0,16.15872024537984
2025-05-20 03:30:00,S,15.652728806197468,6.757314158425154,17.049023834695554,224.66138149255448,76.71734333275047,1.0,16.15872024537984
2025-05-20 03:30:00,T,15.652728806197468,6.757314158425154,17.049023834695554,214.4672331517356,76.68633451849522,1.0,16.15872024537984
2025-05-20 03:45:00,R,15.712272594873111,6.807371009085776,17.123545490083007,219.0322461731189,78.10738710728135,1.0,15.974970208926557
2025-05-20 03:45:00,S,15.712272594873111,6.807371009085776,17.123545490083007,230.59022676809798,76.87290399231497,1.0,15.974970208926557
2025-05-20 03:45:00,T,15.712272594873111,6.807371009085776,17.123545490083007,221.50625422215734,77.71785151342245,1.0,15.974970208926557
2025-05-20 04:00:00,R,17.768265585301023,6.529269727965111,18.929939912485573,239.97044752852906,82.76808058635886,1.0,16.42172282420455
2025-05-20 04:00:00,S,17.768265585301023,6.529269727965111,18.929939912485573,209.45668887131194,86.49546516403366,1.0,16.42172282420455
2025-05-20 04:00:00,T,17.768265585301023,6.529269727965111,18.929939912485573,221.71065275061923,83.87388801641836,1.0,16.42172282420455
2025-05-20 04:15:00,R,17.25511266318903,7.213437226606903,18.702208148813465,220.77017524625646,85.19371707933313,1.0,16.59709491239016
2025-05-20 04:15:00,S,17.25511266318903,7.213437226606903,18.702208148813465,214.04295624122847,85.26235081359422,1.0,16.59709491239016
2025-05-20 04:15:00,T,17.25511266318903,7.213437226606903,18.702208148813465,227.89719302206285,84.37190817403149,1.0,16.59709491239016
2025-05-20 04:30:00,R,15.466436627450776,7.961208286113902,17.395157352718588,227.14314795833127,77.99341739378612,1.0,16.550521867703484
2025-05-20 04:30:00,S,15.466436627450776,7.961208286113902,17.395157352718588,223.22143303608328,78.55372741921859,1.0,16.550521867703484
2025-05-20 04:30:00,T,15.466436627450776,7.961208286113902,17.395157352718588,231.58011899655557,78.65908847643713,1.0,16.550521867703484
2025-05-20 04:45:00,R,18.328673038393504,6.378627285004811,19.406883866023954,216.13999694937706,85.9074380978588,1.0,17.20462197858358
2025-05-20 04:45:00,S,18.328673038393504,6.378627285004811,19.406883866023954,223.2230209806206,89.98531865593807,1.0,17.20462197858358
2025-05-20 04:45:00,T,18.328673038393504,6.378627285004811,19.406883866023954,215.66569438121059,88.82645519331119,1.0,17.20462197858358
2025-05-20 05:00:00,R,15.849018342963213,7.82659760977715,17.676170755595052,216.62015186010936,79.1391986831514,1.0,16.72481016799913
2025-05-20 05:00:00,S,15.849018342963213,7.82659760977715,17.676170755595052,227.09347097236628,79.01608223987053,1.0,16.72481016799913
2025-05-20 05:00:00,T,15.849018342963213,7.82659760977715,17.676170755595052,225.0898566255324,79.88858598228734,1.0,16.72481016799913
2025-05-20 05:15:00,R,14.862510573246036,5.196290671878888,15.74470251502091,221.85587946871385,70.4855158249558,1.0,16.12665964551338
2025-05-20 05:15:00,S,14.862510573246036,5.196290671878888,15.74470251502091,215.14618246486611,73.51449620954304,1.0,16.12665964551338
2025-05-20 05:15:00,T,14.862510573246036,5.196290671878888,15.74470251502091,212.18595766747373,72.19683326451774,1.0,16.12665964551338
2025-05-20 05:30:00,R,18.208624396536432,7.196747232442548,19.579253641081703,226.34341705066387,88.14383860150141,1.0,16.812206587784797
2025-05-20 05:30:00,S,18.208624396536432,7.196747232442548,19.579253641081703,218.25270646305324,90.4226202805281,1.0,16.812206587784797
2025-05-20 05:30:00,T,18.208624396536432,7.196747232442548,19.579253641081703,221.4104620268242,88.87013727000357,1.0,16.812206587784797
2025-05-20 05:45:00,R,17.21872697498895,7.046493245320428,18.60477427155617,221.66624855413008,86.09802436879691,1.0,16.53472007193366
2025-05-20 05:45:00,S,17.21872697498895,7.046493245320428,18.60477427155617,225.64308804636835,81.97525243021207,1.0,16.53472007193366
2025-05-20 05:45:00,T,17.21872697498895,7.046493245320428,18.60477427155617,214.46777619337198,85.7196956025002,1.0,16.53472007193366
2025-05-20 06:00:00,R,15.211436329634006,7.363482636920893,16.89996070275741,224.57388251937016,78.60172644761874,1.0,16.375324568601354
2025-05-20 06:00:00,S,15.211436329634006,7.363482636920893,16.89996070275741,214.038104076281,77.83100128988879,1.0,16.375324568601354
2025-05-20 06:00:00,T,15.211436329634006,7.363482636920893,16.89996070275741,225.7438758642971,76.83817270583292,1.0,16.375324568601354
2025-05-20 06:15:00,R,17.076553478501193,6.310066835843721,18.20509879613198,228.47758825373845,82.24876908617144,1.0,16.928835294915146
2025-05-20 06:15:00,S,17.076553478501193,6.310066835843721,18.20509879613198,223.61195777334223,83.69481870924353,1.0,16.928835294915146
2025-05-20 06:15:00,T,17.076553478501193,6.310066835843721,18.20509879613198,225.63749799655545,80.67038296235698,1.0,16.928835294915146
2025-05-20 06:30:00,R,18.135086350589006,6.862385409494432,19.390041012121706,207.37485985683077,89.26767525694801,1.0,16.91045078342829
2025-05-20 06:30:00,S,18.135086350589006,6.862385409494432,19.390041012121706,226.6280946025962,87.91029855282723,1.0,16.91045078342829
2025-05-20 06:30:00,T,18.135086350589006,6.862385409494432,19.390041012121706,214.15243442193102,86.29911856837197,1.0,16.91045078342829
2025-05-20 06:45:00,R,16.583362434760666,7.821139432414284,18.335161075482727,221.2681548283392,82.8861310508695,1.0,16.751609648371215
2025-05-20 06:45:00,S,16.583362434760666,7.821139432414284,18.335161075482727,222.72486199161565,85.97637246948098,1.0,16.751609648371215
2025-05-20 06:45:00,T,16.583362434760666,7.821139432414284,18.335161075482727,214.9279715588527,82.78532219844327,1.0,16.751609648371215
2025-05-20 07:00:00,R,13.941450041598019,5.660632368285293,15.046819865714236,221.6323427612297,68.63505621286436,1.0,16.43411307636222
2025-05-20 07:00:00,S,13.941450041598019,5.660632368285293,15.046819865714236,234.96099766649698,67.16892043449532,1.0,16.43411307636222
2025-05-20 07:00:00,T,13.941450041598019,5.660632368285293,15.046819865714236,209.8819903328568,68.23156677755918,1.0,16.43411307636222
2025-05-20 07:15:00,R,15.3595450114414,7.629657640145235,17.15013990217925,216.04594207447445,75.68291398273185,1.0,16.004860959597274
2025-05-20 07:15:00,S,15.3595450114414,7.629657640145235,17.15013990217925,215.20427681122075,77.21065108340763,1.0,16.004860959597274
2025-05-20 07:15:00,T,15.3595450114414,7.629657640145235,17.15013990217925,228.6823952221685,78.54081919037013,1.0,16.004860959597274
2025-05-20 07:30:00,R,18.044010762009258,6.0495078029777645,19.03110267529958,213.90396116495447,87.65482104098487,1.0,15.982092062452335
2025-05-20 07:30:00,S,18.044010762009258,6.0495078029777645,19.03110267529958,226.5430203578094,85.62986386059525,1.0,15.982092062452335
2025-05-20 07:30:00,T,18.044010762009258,6.0495078029777645,19.03110267529958,226.37032715588313,86.25382026281379,1.0,15.982092062452335
2025-05-20 07:45:00,R,18.585811135335188,7.818717808585171,20.16345019406739,214.58112657673212,91.58465222302834,1.0,16.482704237595968
2025-05-20 07:45:00,S,18.585811135335188,7.818717808585171,20.16345019406739,226.62381072402115,91.81983916828223,1.0,16.482704237595968
2025-05-20 07:45:00,T,18.585811135335188,7.818717808585171,20.16345019406739,218.44138619347694,89.81364813325862,1.0,16.482704237595968
2025-05-20 08:00:00,R,16.9785377671792,5.650389073457993,17.89406721215118,230.86362698403042,80.9009896552269,1.0,17.24197616899126
2025-05-20 08:00:00,S,16.9785377671792,5.650389073457993,17.89406721215118,219.16429669742698,82.32860452634206,1.0,17.24197616899126
2025-05-20 08:00:00,T,16.9785377671792,5.650389073457993,17.89406721215118,229.29772975244046,81.68186513152327,1.0,17.24197616899126
2025-05-20 08:15:00,R,18.505480956763723,5.773990431012524,19.38534990498157,214.2993435993606,88.23485545184855,1.0,18.028460155321845
2025-05-20 08:15:00,S,18.505480956763723,5.773990431012524,19.38534990498157,229.7693943215545,85.94149626836595,1.0,18.028460155321845
2025-05-20 08:15:00,T,18.505480956763723,5.773990431012524,19.38534990498157,224.0810384132925,87.37874981097308,1.0,18.028460155321845
2025-05-20 08:30:00,R,14.749491558171016,7.579764412470792,16.583133894807602,210.7862961063644,75.38798064604372,1.0,17.20483035436228
2025-05-20 08:30:00,S,14.749491558171016,7.579764412470792,16.583133894807602,216.00969237946174,76.82550212829794,1.0,17.20483035436228
2025-05-20 08:30:00,T,14.749491558171016,7.579764412470792,16.583133894807602,224.74352620793977,76.06555576826753,1.0,17.20483035436228
2025-05-20 08:45:00,R,14.151552301727236,6.151082359006293,15.430562100448574,221.16393948792012,72.87875499276157,1.0,16.096265645960294
2025-05-20 08:45:00,S,14.151552301727236,6.151082359006293,15.430562100448574,214.77290452730438,69.39090486347017,1.0,16.096265645960294
2025-05-20 08:45:00,T,14.151552301727236,6.151082359006293,15.430562100448574,210.60237087568106,72.7512267637133,1.0,16.096265645960294
2025-05-20 09:00:00,R,19.19174165777334,5.979069430443357,20.101547679538875,212.95934730597162,91.23668742567416,1.0,16.649566618608826
2025-05-20 09:00:00,S,19.19174165777334,5.979069430443357,20.101547679538875,217.80420392937236,92.82017328325149,1.0,16.649566618608826
2025-05-20 09:00:00,T,19.19174165777334,5.979069430443357,20.101547679538875,231.12454308074925,88.3111793972424,1.0,16.649566618608826
2025-05-20 09:15:00,R,17.411500654894336,7.503153697572151,18.959368936353776,213.36604189544678,86.35127123275652,1.0,16.37607154314148
2025-05-20 09:15:00,S,17.411500654894336,7.503153697572151,18.959368936353776,211.81715941760018,87.94548104026724,1.0,16.37607154314148
2025-05-20 09:15:00,T,17.411500654894336,7.503153697572151,18.959368936353776,220.4564068323412,85.97062145208284,1.0,16.37607154314148
2025-05-20 09:30:00,R,19.745352701713756,7.4137337547504965,21.091287336277073,214.65090955699137,95.91467983334792,1.0,17.625036829027167
2025-05-20 09:30:00,S,19.745352701713756,7.4137337547504965,21.091287336277073,223.66125031869092,91.97740582835253,1.0,17.625036829027167
2025-05-20 09:30:00,T,19.745352701713756,7.4137337547504965,21.091287336277073,226.17245967440527,97.37751327023743,1.0,17.625036829027167
2025-05-20 09:45:00,R,22.25423005246324,6.752698411912385,23.256175331945744,211.70872456666405,105.98603779688318,1.0,19.65070626671117
2025-05-20 09:45:00,S,22.25423005246324,6.752698411912385,23.256175331945744,217.128482420221,103.3475435760357,1.0,19.65070626671117
2025-05-20 09:45:00,T,22.25423005246324,6.752698411912385,23.256175331945744,217.20546317253238,104.52686642347766,1.0,19.65070626671117
2025-05-20 10:00:00,R,20.57663022111816,6.921989563268252,21.709713281631057,219.42046271992155,98.10497305045709,1.0,19.996928407547372
2025-05-20 10:00:00,S,20.57663022111816,6.921989563268252,21.709713281631057,225.60609677989126,96.31810294989413,1.0,19.996928407547372
2025-05-20 10:00:00,T,20.57663022111816,6.921989563268252,21.709713281631057,215.05340364826338,99.8457613716911,1.0,19.996928407547372
2025-05-20 10:15:00,R,23.270817782116527,6.039036536712053,24.041649746642054,221.54375108605862,110.54452283181259,1.0,21.461757689352922
2025-05-20 10:15:00,S,23.270817782116527,6.039036536712053,24.041649746642054,221.71218041628717,109.25488561286683,1.0,21.461757689352922
2025-05-20 10:15:00,T,23.270817782116527,6.039036536712053,24.041649746642054,221.91069588468756,109.57352809832898,1.0,21.461757689352922
2025-05-20 10:30:00,R,26.87349518494179,8.638702654007199,28.227857286720162,209.85424873638445,130.31645767845094,1.0,23.24379331015993
2025-05-20 10:30:00,S,26.87349518494179,8.638702654007199,28.227857286720162,228.60082116086093,129.53042105225043,1.0,23.24379331015993
2025-05-20 10:30:00,T,26.87349518494179,8.638702654007199,28.227857286720162,234.06746546893282,126.28451430985568,1.0,23.24379331015993
2025-05-20 10:45:00,R,24.04438652797909,7.514935276929261,25.191402813723936,222.6505918218274,111.81169381749919,1.0,23.69133242903889
2025-05-20 10:45:00,S,24.04438652797909,7.514935276929261,25.191402813723936,214.90247644303219,114.70494856678293,1.0,23.69133242903889
2025-05-20 10:45:00,T,24.04438652797909,7.514935276929261,25.191402813723936,227.78195984985555,114.34918111848152,1.0,23.69133242903889
2025-05-20 11:00:00,R,24.33528054550359,9.129391591714779,25.991376840468416,228.1199378901133,119.19246967935382,1.0,24.63099501013525
2025-05-20 11:00:00,S,24.33528054550359,9.129391591714779,25.991376840468416,233.75245266771546,115.76455836556327,1.0,24.63099501013525
2025-05-20 11:00:00,T,24.33528054550359,9.129391591714779,25.991376840468416,212.07216352435518,122.16344005187884,1.0,24.63099501013525
2025-05-20 11:15:00,R,27.407678553240192,10.449336396982995,29.332055414086753,213.9788492499847,136.55174311052892,1.0,25.665210202916164
2025-05-20 11:15:00,S,27.407678553240192,10.449336396982995,29.332055414086753,225.81324294782388,134.32507592051934,1.0,25.665210202916164
2025-05-20 11:15:00,T,27.407678553240192,10.449336396982995,29.332055414086753,220.0966202119172,131.2891044675775,1.0,25.665210202916164
2025-05-20 11:30:00,R,26.149109358466905,10.485121347122073,28.172924766607682,211.47021602496412,127.96020187706955,1.0,25.484113746297442
2025-05-20 11:30:00,S,26.149109358466905,10.485121347122073,28.172924766607682,222.90056388483907,130.26913199849199,1.0,25.484113746297442
2025-05-20 11:30:00,T,26.149109358466905,10.485121347122073,28.172924766607682,212.85651390133702,127.88241239064025,1.0,25.484113746297442
2025-05-20 11:45:00,R,27.264157062760784,9.651279533858954,28.921989160214647,214.70295500118382,129.40786109608362,1.0,26.289056379992868
2025-05-20 11:45:00,S,27.264157062760784,9.651279533858954,28.921989160214647,223.21865885289057,133.4061774759009,1.0,26.289056379992868
2025-05-20 11:45:00,T,27.264157062760784,9.651279533858954,28.921989160214647,221.46047706830072,132.28253095304055,1.0,26.289056379992868
2025-05-20 12:00:00,R,33.80710392402284,10.129049351386477,35.29189590391119,218.2580926039529,160.88206255101704,1.0,28.65701222462268
2025-05-20 12:00:00,S,33.80710392402284,10.129049351386477,35.29189590391119,221.68171013956328,163.63725580462417,1.0,28.65701222462268
2025-05-20 12:00:00,T,33.80710392402284,10.129049351386477,35.29189590391119,220.75430119959395,162.78344068532786,1.0,28.65701222462268
2025-05-20 12:15:00,R,35.283235530161974,9.968317632787592,36.664343249334614,218.60730645205817,166.89899268423252,1.0,30.625901468853126
2025-05-20 12:15:00,S,35.283235530161974,9.968317632787592,36.664343249334614,223.85996338977571,169.397129054849,1.0,30.625901468853126
2025-05-20 12:15:00,T,35.283235530161974,9.968317632787592,36.664343249334614,237.1839179893293,160.39822714006038,1.0,30.625901468853126
2025-05-20 12:30:00,R,33.3872353159144,12.163573459887969,35.533927468749255,211.84495817869555,163.53526171499365,1.0,32.435432958215
2025-05-20 12:30:00,S,33.3872353159144,12.163573459887969,35.533927468749255,207.17497542239278,164.69290543225927,1.0,32.435432958215
2025-05-20 12:30:00,T,33.3872353159144,12.163573459887969,35.533927468749255,219.77963369723383,166.83459444101527,1.0,32.435432958215
2025-05-20 12:45:00,R,35.38643059490983,12.859077703882841,37.6504362477099,217.0341216259623,170.77973872993638,1.0,34.466001341252266
2025-05-20 12:45:00,S,35.38643059490983,12.859077703882841,37.6504362477099,220.04351157916554,170.08303881711737,1.0,34.466001341252266
2025-05-20 12:45:00,T,35.38643059490983,12.859077703882841,37.6504362477099,225.41671980503648,167.3548152237982,1.0,34.466001341252266
2025-05-20 13:00:00,R,41.43740063800819,11.54506451493046,43.01565629266522,211.77185883410584,197.24046452435087,1.0,36.3735755197486
2025-05-20 13:00:00,S,41.43740063800819,11.54506451493046,43.01565629266522,203.45907698148287,202.2080740931479,1.0,36.3735755197486
2025-05-20 13:00:00,T,41.43740063800819,11.54506451493046,43.01565629266522,210.7758706525392,194.4808833719636,1.0,36.3735755197486
2025-05-20 13:15:00,R,35.61311979870262,13.820532722228533,38.20080400361927,226.6748332016719,175.0213366933131,1.0,36.45604658688376
2025-05-20 13:15:00,S,35.61311979870262,13.820532722228533,38.20080400361927,223.43793826338197,174.6420302930969,1.0,36.45604658688376
2025-05-20 13:15:00,T,35.61311979870262,13.820532722228533,38.20080400361927,223.27141342829586,172.39683164904173,1.0,36.45604658688376
2025-05-20 13:30:00,R,37.48545962239451,13.038110776942254,39.688184837984046,220.87413718461346,184.38924671391612,1.0,37.48060266350379
2025-05-20 13:30:00,S,37.48545962239451,13.038110776942254,39.688184837984046,230.49579430854737,180.2777007179078,1.0,37.48060266350379
2025-05-20 13:30:00,T,37.48545962239451,13.038110776942254,39.688184837984046,221.523250916745,174.242805554151,1.0,37.48060266350379
2025-05-20 13:45:00,R,40.06451583946245,12.19033389469317,41.878033262256274,226.65720790453648,190.15499593857683,1.0,38.65012397464194
2025-05-20 13:45:00,S,40.06451583946245,12.19033389469317,41.878033262256274,223.5251722862759,186.06743363022926,1.0,38.65012397464194
2025-05-20 13:45:00,T,40.06451583946245,12.19033389469317,41.878033262256274,224.54118672176054,189.54511387270756,1.0,38.65012397464194
2025-05-20 14:00:00,R,42.511046140252944,14.378502312729418,44.87683559138144,212.1425591046269,203.65976544707624,1.0,38.91853535020313
2025-05-20 14:00:00,S,42.511046140252944,14.378502312729418,44.87683559138144,211.2872356582656,202.9136785266055,1.0,38.91853535020313
2025-05-20 14:00:00,T,42.511046140252944,14.378502312729418,44.87683559138144,225.27695645720226,204.40164382530386,1.0,38.91853535020313
2025-05-20 14:15:00,R,41.81820169868973,12.984883701328597,43.78777452725047,212.30156610687453,198.77871567394547,1.0,40.469805825199906
2025-05-20 14:15:00,S,41.81820169868973,12.984883701328597,43.78777452725047,209.2843856687743,201.2891955673801,1.0,40.469805825199906
2025-05-20 14:15:00,T,41.81820169868973,12.984883701328597,43.78777452725047,212.66776055801387,204.15421975446688,1.0,40.469805825199906
2025-05-20 14:30:00,R,34.85078084422134,11.974279148015846,36.85051270425627,219.27213947800584,172.50354470215748,1.0,39.81113613065662
2025-05-20 14:30:00,S,34.85078084422134,11.974279148015846,36.85051270425627,231.94283403698745,165.59031436774143,1.0,39.81113613065662
2025-05-20 14:30:00,T,34.85078084422134,11.974279148015846,36.85051270425627,220.91587555507706,168.5950479837854,1.0,39.81113613065662
2025-05-20 14:45:00,R,41.73401203390641,12.021251149633159,43.43084433497467,235.46282895442022,192.6135841888123,1.0,40.2285101792676
2025-05-20 14:45:00,S,41.73401203390641,12.021251149633159,43.43084433497467,216.81695252420545,192.55622919405252,1.0,40.2285101792676
2025-05-20 14:45:00,T,41.73401203390641,12.021251149633159,43.43084433497467,214.70756279244387,201.93394270785683,1.0,40.2285101792676
2025-05-20 15:00:00,R,34.20615429358238,15.469598952081464,37.541570069652174,218.50224071426646,172.3185471313552,1.0,38.15228721759996
2025-05-20 15:00:00,S,34.20615429358238,15.469598952081464,37.541570069652174,212.4617682573821,171.3958124445499,1.0,38.15228721759996
2025-05-20 15:00:00,T,34.20615429358238,15.469598952081464,37.541570069652174,207.3930423733488,175.54290686647758,1.0,38.15228721759996
2025-05-20 15:15:00,R,40.21946692888794,10.845303347320234,41.656045476488835,223.5930521052349,185.2715587100515,1.0,37.75260352514952
2025-05-20 15:15:00,S,40.21946692888794,10.845303347320234,41.656045476488835,211.50832480243184,191.0742431716218,1.0,37.75260352514952
2025-05-20 15:15:00,T,40.21946692888794,10.845303347320234,41.656045476488835,211.56178263874045,192.8779030152886,1.0,37.75260352514952
2025-05-20 15:30:00,R,39.04812754514729,10.870729208292024,40.53306080599025,229.77614866541526,178.2522830504923,1.0,38.801940200381004
2025-05-20 15:30:00,S,39.04812754514729,10.870729208292024,40.53306080599025,228.6304815269443,180.5070030243036,1.0,38.801940200381004
2025-05-20 15:30:00,T,39.04812754514729,10.870729208292024,40.53306080599025,214.1826214420106,185.54779809185658,1.0,38.801940200381004
2025-05-20 15:45:00,R,32.798604073997204,10.592651522077896,34.46668965060331,230.39033206103727,152.15274379576417,1.0,36.5680882104037
2025-05-20 15:45:00,S,32.798604073997204,10.592651522077896,34.46668965060331,216.59756080317555,157.58283839020933,1.0,36.5680882104037
2025-05-20 15:45:00,T,32.798604073997204,10.592651522077896,34.46668965060331,224.79780903040486,158.38870365435483,1.0,36.5680882104037
2025-05-20 16:00:00,R,30.2792248843335,10.97608432722373,32.20723345390547,227.12027615357087,145.9119723740677,1.0,35.58635585809148
2025-05-20 16:00:00,S,30.2792248843335,10.97608432722373,32.20723345390547,219.66725943414224,147.3821521184667,1.0,35.58635585809148
2025-05-20 16:00:00,T,30.2792248843335,10.97608432722373,32.20723345390547,218.8982162150838,145.63284140650998,1.0,35.58635585809148
2025-05-20 16:15:00,R,25.230875228296693,11.101257016511484,27.565104246719642,216.95498250447068,123.05221428275966,1.0,31.839207932943673
2025-05-20 16:15:00,S,25.230875228296693,11.101257016511484,27.565104246719642,212.26538652318422,123.58188013279735,1.0,31.839207932943673
2025-05-20 16:15:00,T,25.230875228296693,11.101257016511484,27.565104246719642,207.617050570908,126.93723661789508,1.0,31.839207932943673
2025-05-20 16:30:00,R,25.82294982769397,8.640182204496744,27.230084214531953,217.8411123137829,124.28560787795082,1.0,28.532913503580343
2025-05-20 16:30:00,S,25.82294982769397,8.640182204496744,27.230084214531953,224.8296344688454,122.12706346451206,1.0,28.532913503580343
2025-05-20 16:30:00,T,25.82294982769397,8.640182204496744,27.230084214531953,217.49487746805121,121.76752207471915,1.0,28.532913503580343
2025-05-20 16:45:00,R,24.558320923799304,8.746366429901592,26.069331643186178,221.4051474238557,121.2624571735731,1.0,26.47284271603087
2025-05-20 16:45:00,S,24.558320923799304,8.746366429901592,26.069331643186178,230.84406308285068,115.04967316693188,1.0,26.47284271603087
2025-05-20 16:45:00,T,24.558320923799304,8.746366429901592,26.069331643186178,229.70026409100228,117.10514638735695,1.0,26.47284271603087
2025-05-20 17:00:00,R,24.491850947130114,8.12806740907394,25.80535298388472,225.28404542463403,116.48159431590544,1.0,25.025999231730022
2025-05-20 17:00:00,S,24.491850947130114,8.12806740907394,25.80535298388472,217.7067162584632,115.8606454898087,1.0,25.025999231730022
2025-05-20 17:00:00,T,24.491850947130114,8.12806740907394,25.80535298388472,219.55654682142793,116.26282177017393,1.0,25.025999231730022
