_time,current_r,current_s,current_t,voltage_r,voltage_s,voltage_t,power_active,power_reactive,power_apparent,pf_r,pf_s,pf_t
2024-01-01 00:24:00,10.777146237176247,12.129990265967086,12.798062736742313,220.5749791537178,221.89263528549833,222.87513893877778,504.35470265669835,202.6712862223999,556.4686274819258,0.8,0.9713387134326219,1.0
2024-01-01 00:25:00,9.78614855238371,11.754124865173116,12.6060236607452,220.4968984393287,222.91632427122127,222.68666099925278,504.875325655095,203.71840699832035,555.5856977266405,1.0,1.0,0.8749362756545069
2024-01-01 00:26:00,10.630804929868203,11.275044810358084,12.427031023741332,221.1345373503065,221.68507259079263,223.59800828890272,505.23273959912825,203.70666858955258,555.048202457407,1.0,0.8,1.0
2024-01-01 00:27:00,10.838391018623716,12.212537655157142,12.59033926203395,221.1328389763897,222.04059549992178,222.39008319364615,505.18850221688723,203.33486521184787,555.4379802854085,1.0,1.0,1.0
2024-01-01 00:28:00,10.724015007750031,11.485251859566974,12.3163103276812,220.59527445368184,221.4448038397312,222.2737000265127,504.99550984351475,203.37799384210962,555.8671777369841,1.0,0.8,0.8
2024-01-01 00:29:00,9.766846578923468,12.386450639878975,11.502042660362045,221.65572329019392,222.25335680481348,222.74058907147898,504.7195963066712,204.3889019643072,556.3607463203642,0.8,1.0,0.8
2024-01-01 00:30:00,9.345216726389632,10.836921556725505,12.093635621420976,221.33191652545008,221.6733270523638,221.94134148144184,505.56034050438046,203.44210896575356,556.5546058145463,1.0,0.8,0.8
2024-01-01 00:31:00,9.523137957580891,11.097702764060235,12.162316774306031,220.15117732834878,221.3505950852398,222.79442868651347,505.4871287732612,204.02960072426578,556.2800298188912,1.0,1.0,1.0
2024-01-01 00:32:00,10.128851320515084,11.676836557555136,11.66475649899574,220.6908127859822,222.171243699543,223.17207161406893,505.8400418126588,204.21080257289017,557.6271738141996,0.8,0.9196584610694866,1.0
2024-01-01 00:33:00,10.474691440587304,11.997260898280935,13.303144818052859,221.21431521074743,221.88442385127377,222.83757965165643,506.88547762947894,204.3604312264823,557.266612725116,0.8457460001386512,1.0,1.0
2024-01-01 00:34:00,11.009773828419382,12.146795420824771,12.544706937248415,221.28753719512312,221.49610820729367,223.1823903951059,506.5220265209214,204.03191033845917,556.9723560975177,0.8639553218382107,0.8,0.8
2024-01-01 00:35:00,10.690074041885465,11.261226188594643,12.389626081539172,221.9578151423563,221.6137654530648,221.88537243721416,506.94384205964343,203.6909392314424,558.3466917373016,0.8,1.0,0.9332772995748371
2024-01-01 00:36:00,10.477053978619868,11.43743540265546,12.333292150372534,220.12642658492828,222.32143080975234,223.93453264845584,506.5159669560245,205.35701758091713,558.0774795006361,1.0,0.8,0.8
2024-01-01 00:37:00,10.91686965059419,11.205437332548435,13.129097739958006,220.89272196493607,222.36811757996324,222.78379462013567,506.3247570421343,205.43312114693245,557.5420924433686,0.8817535870187383,0.8,1.0
2024-01-01 00:38:00,10.129013172927309,11.316357543184335,12.71193925913245,221.3844960164161,222.42083646041777,223.24115724676594,507.1770525429579,204.60080252202977,557.4994127138893,0.8,1.0,0.8
2024-01-01 00:39:00,11.005036390186856,11.358218235618425,13.116681173951878,220.8771077576268,222.44958307276704,222.98864203406592,506.96659658788974,204.13813959730393,557.4934770252879,0.8,0.8,0.8
2024-01-01 00:40:00,10.37967771725928,10.991474731221043,11.680954393496055,221.28772065278005,222.09037731650693,222.77388530719932,507.4213086196654,205.96139561738067,558.604249846854,1.0,1.0,1.0
2024-01-01 00:41:00,10.159729997046982,11.22728862795017,12.397701381020534,220.9793315532137,222.1298027712887,222.89596555769148,506.76303170780346,205.45778730262884,558.7227578178084,1.0,0.8,0.9058852594938938
2024-01-01 00:42:00,10.707941048920521,11.628459825225438,13.017271336480068,220.7121105857234,221.69507374105947,222.6432155934328,508.0592424569694,205.41187611665774,558.1058295864258,1.0,0.8,1.0
2024-01-01 00:43:00,10.102594278908109,11.314370046109406,12.620756821101603,221.43444412498164,222.1960345502923,223.69953381130034,507.0949824419657,205.2562938394018,559.4900540022127,1.0,1.0,0.8
2024-01-01 00:44:00,10.62572896029,11.175424904187242,13.31750673444179,221.32208600780152,222.01217072151184,223.74958775953957,508.11660768607055,205.03916299816717,559.6165880909481,1.0,0.8592522221519727,0.8552234808859661
2024-01-01 00:45:00,10.66049874532249,11.646324205178985,13.493607758391367,220.68990341223784,222.91488824208292,223.50730531279663,507.3506218446604,204.88532403295156,559.674774147208,0.8,0.8,0.8178580595837281
2024-01-01 00:46:00,9.91116807683887,10.974975650151316,13.037962277861865,221.39177971544612,222.10443983082482,224.3656879004855,508.1919406155889,205.68474950879104,559.4806696272756,1.0,1.0,0.8
2024-01-01 00:47:00,10.935059848438275,12.375468015633844,12.270810199425256,221.41138640164326,222.69034593577808,224.61098010745647,508.6793076156933,205.6230792777557,560.305747463279,0.8,0.9533596976531135,0.8
2024-01-01 00:48:00,9.585792484983322,10.90082610730817,12.68531601932586,220.77665793334847,221.7580346184071,224.03486803560557,507.55426855664484,205.80229841146303,560.0862988991825,0.8,1.0,0.8
2024-01-01 00:49:00,11.094098509777986,11.564878050057185,12.934188782543762,222.07795007461124,223.1977326868592,223.26244611481061,509.2482574971118,205.09353529896,560.3117355064137,1.0,0.8,0.8
2024-01-01 00:50:00,9.975594268503528,12.138161193986992,12.141481992501094,222.31773498442135,223.39162829941725,223.81952525726675,508.62750895347637,206.65540724199028,561.0925563978191,0.8,0.9808543732230328,1.0
2024-01-01 00:51:00,9.520326504699963,11.371269527365818,12.000989091878072,221.45837051010253,223.10255174069604,223.01266345345195,509.80630223754514,206.719655059558,560.8842271633135,0.8,1.0,1.0
2024-01-01 00:52:00,10.750307122262075,11.487930535742905,12.535801915105642,222.49064380541603,222.8660231057241,222.97924662702434,509.83355137336986,205.92069946917383,560.5987513047198,1.0,1.0,0.8
2024-01-01 00:53:00,11.115093646316351,12.504294948880144,12.837941691984824,221.32233211577181,222.90240312630547,223.11346440500296,509.228320563101,206.71567113187538,560.4474715111979,1.0,1.0,0.8
2024-01-01 00:54:00,10.574094545235063,12.275663625850035,11.286702965064865,221.45268963038308,222.53375274083012,224.61255981790703,509.08344119614816,206.2398307655223,560.8331344050704,0.8,0.8,0.8
2024-01-01 00:55:00,10.742091560809989,11.741155477385854,12.181639573014456,222.23961193537258,222.50281631785379,222.70346974374493,508.7912494006251,207.17301533271578,561.7993858431435,1.0,1.0,1.0
2024-01-01 00:56:00,10.7075903920034,11.829381617228712,12.95096065924127,221.68162759760722,223.55179508609172,224.11027222930542,510.4987632767995,206.68215142243892,561.8392468187927,1.0,0.8,0.8382428549536511
2024-01-01 00:57:00,10.201268684142997,12.194980502556964,13.600246518261713,221.3054188347293,222.70600548917014,223.88935873219526,510.84465887527256,206.22032690173504,561.7118773697725,0.8,0.8,0.8
2024-01-01 00:58:00,10.72046001617542,11.52252868637629,12.559105872890555,221.0995034203335,222.81442746811547,224.28351061864578,510.9441583002529,207.60648958880776,562.0422019027629,1.0,0.8104413043022867,1.0
2024-01-01 00:59:00,10.238034502065933,11.887591295275902,12.59538605699692,222.0205653894335,223.11803553636204,223.84708995743887,511.09722000128806,206.73300745821396,562.2473231652873,0.8,0.9495757539090187,0.8
2024-01-01 01:00:00,11.189718746831195,11.306170783215931,12.310150353137004,221.95613338339902,223.4686430782555,223.85140011912821,510.637995046374,206.9262321144729,563.3916152890243,1.0,0.8,1.0
2024-01-01 01:01:00,10.871877014683614,10.825940505894033,13.150659277615462,221.3556271559562,222.51653883650238,223.5659942599022,511.03216338984987,208.46273288849295,563.3868457975071,0.9797552874242069,1.0,0.8
2024-01-01 01:02:00,11.323517250240393,12.259281821690735,13.432739119520956,221.7669018822789,222.9649087973723,224.36600062107865,511.92978333645624,207.57154977041648,562.9331797569973,1.0,1.0,1.0
2024-01-01 01:03:00,10.917388104171152,11.62335009228666,12.725740367166646,222.98943017481403,223.20382876474875,223.44088861335834,512.0509677361189,206.83463019106728,563.5582304611969,0.8,0.8,0.8
2024-01-01 01:04:00,12.048261160320886,11.864728252941962,12.948409332079688,221.7868178788553,223.2618787661512,223.55556270335538,511.7119189484637,208.6910463279405,562.8738648484609,0.8,0.8326858036502768,0.8
2024-01-01 01:05:00,9.98498745606871,12.764526276209486,13.159828027460968,221.7448864201496,221.86836055288813,223.33897203040434,511.48213849820013,207.93834341177822,563.3096182975553,1.0,1.0,1.0
2024-01-01 01:06:00,10.50586579545322,11.834199997785552,12.959429675133729,221.3687630507981,223.2231677565504,224.35751936285172,511.9227620508083,208.7831115371323,564.0548904391987,1.0,0.8,0.8
2024-01-01 01:07:00,11.323630839923227,12.325081855992563,13.034741768388232,222.0520807891432,223.43939259190262,224.3813979806483,511.5472971519203,207.90847667806517,563.5693988417744,0.8,1.0,0.8
2024-01-01 01:08:00,10.9895461745629,11.997481474169467,12.878493291926818,221.53031211488363,222.9432207532387,224.25379315734475,512.1565125068211,208.4295864298554,564.410046707727,0.8,1.0,1.0
2024-01-01 01:09:00,10.748466419224338,13.133604570100879,12.411700377510558,222.08753663408302,223.439852372439,224.86622051902648,512.899264143182,208.3551716838763,564.3003427586711,1.0,0.8867353493603511,1.0
2024-01-01 01:10:00,11.547512597751265,12.535076573451732,12.29951645011631,222.53495652538368,224.1488234371195,224.40358582463958,512.5007146391147,208.41905296141803,564.5537130959589,1.0,0.8,1.0
2024-01-01 01:11:00,11.34585703968078,12.266868687730128,12.499879946713968,221.70679923214703,222.31003301028576,224.46853348875806,512.7314832038367,209.1380378147883,563.7520753127947,1.0,0.8,0.8
2024-01-01 01:12:00,11.115039330561158,12.007043504102134,12.731180823677242,221.66720313070016,223.12687342131696,223.17853474791352,513.3180403468948,207.9983654300738,565.0478549616852,0.8,1.0,0.8
2024-01-01 01:13:00,11.053989172000318,11.691100960924267,12.93235940474467,222.36609626608086,223.52634602490932,225.23018394153152,513.5350839995187,209.16409957180093,565.6988089428331,1.0,0.8,1.0
2024-01-01 01:14:00,10.810252142918879,12.102434199216225,13.367369038754612,222.37985905318783,223.72514952106044,224.32015722364238,512.7301167905605,209.42219818105718,565.5269682151217,1.0,1.0,0.9503552334097142
2024-01-01 01:15:00,10.98327147011059,12.30005252461084,13.305802054868584,222.86830740907547,222.90467734515357,224.00795918153145,513.9339142508007,209.7483927777584,565.879451916248,1.0,0.8,0.8
2024-01-01 01:16:00,10.451418125340716,12.562480296554517,13.416080344291322,221.8632143934287,223.40338649255816,224.56652576024746,513.3870431936454,208.9871008157526,567.0198104812689,1.0,1.0,0.9366863024522006
2024-01-01 01:17:00,11.567945164232224,11.874389162102174,12.635387426482596,221.07205112298342,222.94615528266615,223.7700455959478,513.0150033651477,208.90196625305651,566.0245954563665,0.8,0.8,0.8
2024-01-01 01:18:00,9.827481848071422,11.387762661379167,13.130035572604209,221.790343910657,223.1791336272537,224.12949866983902,513.7091145750278,208.9841901781581,566.5326052972387,1.0,0.8,0.8
2024-01-01 01:19:00,11.22670897913052,11.859527301319687,13.125515351356835,222.1343116204948,223.60979144287168,224.81257568389887,513.9511095345589,208.88561410332153,565.997528931156,1.0,1.0,0.8
2024-01-01 01:20:00,11.491642483653298,12.268520219657061,12.86735255722504,221.93344639897222,223.13096030992884,224.17539093882536,514.0470333778832,210.55428497683837,566.6261422347302,0.8052908980277637,1.0,1.0
2024-01-01 01:21:00,10.932632890776098,11.614988876545626,12.817106523576067,223.25252732006706,223.8105040788829,224.45009751850105,513.806157122496,209.30287400436694,566.209279042908,1.0,1.0,0.8854585036476477
2024-01-01 01:22:00,10.880800740058678,11.237580842182204,13.429711294419999,221.52591779675174,223.21384085142523,223.9921929009591,515.0594952202619,209.32659208981948,567.6708466497723,0.8738808451148679,1.0,1.0
2024-01-01 01:23:00,11.4877648375661,12.640062041332005,13.389343642506534,223.63265230015082,223.50710338634178,225.07851787588336,514.9738084519768,210.26278165904358,567.7757513631818,1.0,1.0,0.9833088446124781
2024-01-01 01:24:00,10.336228966682231,12.16081448057077,12.607262526499529,221.963391385238,223.7603326437896,224.0917126068858,514.7755147508122,209.77420657417233,567.0187761541915,1.0,0.8,0.8
2024-01-01 01:25:00,11.091859516711695,11.986094411517463,12.984774542697325,222.2873347707298,222.73824471015556,225.1721680460119,514.6788712821316,209.76120339647878,567.3923853348821,0.8796850744711111,0.8,0.8
2024-01-01 01:26:00,10.828162914475614,12.09441327924569,13.158406458532495,222.19010617985646,223.1203411960373,224.8200470913583,515.1621209652221,209.99715758298544,568.1673389346139,0.8873504565358806,1.0,0.8926507225338879
2024-01-01 01:27:00,11.078219827367235,13.021682746837987,12.10403945975428,223.08856175496723,224.25001103849516,224.6791252704902,516.1578159878987,210.35250625968735,567.171357209358,0.8,1.0,1.0
2024-01-01 01:28:00,10.685750039856092,10.924900764333064,12.958789111694434,222.75469372626046,224.29637100929068,225.67760296603495,515.5302335747665,210.74881065002904,567.7287629181465,0.8,0.8,0.8
2024-01-01 01:29:00,10.284981722621767,12.917983662065039,13.240976601347574,221.96043868168016,222.37567459540952,224.3388035320495,515.6949466829966,210.0896880527227,567.2609643216892,1.0,0.8,1.0
2024-01-01 01:30:00,10.506030820827203,11.788294553427107,13.4179425949093,222.72044769570533,223.2098234384084,223.52380844265414,514.4761085480011,209.808948987223,568.2687034700972,0.8,1.0,0.8
2024-01-01 01:31:00,11.968052217018021,12.535156114770475,13.268664452651919,222.71808635256923,223.66666493461258,223.7935838270627,516.1730234697995,210.33804351093403,567.8784243049591,1.0,1.0,0.8
2024-01-01 01:32:00,11.429771880352076,12.375347523547996,12.98261768500157,222.802473053846,223.9935634597368,225.04431606780014,516.3614927196204,210.98348512102712,568.5912361637007,1.0,0.9938311880064385,0.8616849021612353
2024-01-01 01:33:00,11.794911554073714,11.514081603332157,12.95156196723581,223.04391760684607,224.02410799012972,224.72717798703133,515.9994167174763,211.31533453470036,569.1861950507972,1.0,1.0,0.8
2024-01-01 01:34:00,11.377828689517946,12.328746213393414,13.596407192054935,222.97183881008164,224.74012913658188,224.1369811390531,516.639340294334,212.5401381762294,569.3593010972643,0.8,1.0,0.8
2024-01-01 01:35:00,11.548050379823556,12.375726708200476,13.548908525079518,222.20159793932737,223.19219104955963,224.42006989935888,516.741868584478,210.60515798966526,568.7207599119319,0.8,1.0,0.8
2024-01-01 01:36:00,11.899594398184961,11.551169781283193,13.889316355712472,223.58840540978053,223.7945558748594,224.21628776210957,516.7494992324749,211.30532978134406,568.7590538314989,0.8,1.0,1.0
2024-01-01 01:37:00,10.990628221554672,12.204688772331275,13.067856166963297,223.05289026608122,223.89085863820736,224.5988951723936,517.816098759941,211.7175442277718,569.9614667269149,0.8146220788827802,1.0,0.8
2024-01-01 01:38:00,10.789237275580314,12.583932820284215,12.48989072325219,221.76462966928887,223.3756050967282,225.18658240261047,516.7954051030413,212.6584698436653,570.0804409900636,0.8,1.0,0.8
2024-01-01 01:39:00,11.091813565145623,12.714367556645849,13.284642183363712,222.98475987673547,223.93463964987953,224.29224912855338,517.2465147971727,211.98407207462972,569.4040009838936,0.8625491817242675,0.9027012452613058,1.0
2024-01-01 01:40:00,11.743243325425635,12.299659368067365,12.881712438308485,222.2950408128646,223.49515151908216,223.82345098037376,517.0613260293987,211.68897900707688,570.8920983362399,0.9581422463132938,1.0,1.0
2024-01-01 01:41:00,10.852975577598807,11.79482160410381,12.996516351644003,223.06289248293072,224.19537807434992,225.90503024196306,519.0102081830239,212.50739423572384,571.326040038539,0.8,0.8,1.0
2024-01-01 01:42:00,11.732381365504533,12.496945764171588,13.467886787409052,223.00670930661494,223.08516664701807,225.22772541107253,518.2341107319467,212.04721041389692,569.8869784878888,1.0,1.0,1.0
2024-01-01 01:43:00,11.09792435223181,11.800721230920177,14.051416288665319,222.30770036086784,224.11141183592252,225.61807740763035,517.7927300954863,212.92782979251172,571.4722971641627,1.0,0.8,0.8
2024-01-01 01:44:00,11.687297817119788,11.749457293538084,13.53379585299695,223.59003657910753,224.24668057254314,225.29397575368955,517.9765336870144,212.67910379522255,571.0346692267055,0.8,0.8,0.8
2024-01-01 01:45:00,11.541067606678567,11.896516539316004,13.611852807095884,222.48226982107144,224.72072259815297,224.18749681276287,517.3270679808466,212.8822569668688,571.6854737888397,0.8283957455353805,1.0,0.8431890606357111
2024-01-01 01:46:00,10.86766837060453,12.121734522515624,14.229136788849988,223.16221475874755,224.81031410348186,225.27437448016002,517.9865785835003,211.9781857904437,571.022352336859,1.0,0.8,1.0
2024-01-01 01:47:00,9.990006047210176,12.226081871867995,13.456623927021115,222.66338544333846,223.86864185037075,225.11893920558282,518.3592617300296,211.62880204031904,571.711825166788,1.0,1.0,1.0
2024-01-01 01:48:00,11.89793881142783,12.262286936926563,13.725379696147929,223.90560623727058,224.21832333036593,225.44860955403257,518.8946576266447,213.22583068056002,571.5247384983539,0.8,0.8,1.0
2024-01-01 01:49:00,11.577192904688593,12.722798659234922,13.475342895318967,223.12910558131597,223.8543121088639,225.71171789680704,518.2850520637203,212.59163314670792,571.5317244078578,0.8,0.8,1.0
2024-01-01 01:50:00,10.616568251879992,11.055936582254354,13.32261819561205,222.38576505761006,225.04534390252317,224.2876188414121,518.8585713186982,212.36854398826296,572.3374257129664,1.0,0.8232932925530196,1.0
2024-01-01 01:51:00,10.18215328962866,12.60751013230244,12.392525116132123,223.8013180491985,224.7894328513587,224.2539703449875,518.873462443544,213.13555469763622,571.898381961356,0.8,0.8,1.0
2024-01-01 01:52:00,10.303287333614103,11.602532107665644,13.32030841924554,223.41597950783427,223.81664630829582,225.11499114453989,519.744600541976,213.0020465470616,572.6397968928931,0.8,0.8,0.8
2024-01-01 01:53:00,11.52552369273672,12.939891278334764,13.044781517606872,223.3019822513127,224.01775624016005,225.2274953999302,519.3082790056751,212.99587671353532,573.1842391586486,1.0,1.0,0.8
2024-01-01 01:54:00,11.128779897984304,11.868618309264422,13.967707759383421,223.49288864763034,224.17899770830525,225.49663582646025,518.5781968620217,211.9241079891436,572.9794885178578,0.8884763603047295,0.8,1.0
2024-01-01 01:55:00,10.385928973594307,11.702992528793773,14.131686184826151,223.17560341812808,223.84688309686442,224.81675546279322,519.7852394364004,212.62086263822636,573.2708801621485,0.8,1.0,0.8
2024-01-01 01:56:00,11.384820506323942,11.797887938174135,13.55641197910702,223.47554425391286,223.75661087878746,225.16780520862554,520.3284787313619,213.17723267776339,573.7656887329897,0.8,0.8,1.0
2024-01-01 01:57:00,11.082387347878859,12.239283438836374,13.364821146949643,223.73880619880333,224.631324106925,224.6979301283309,519.6517980793716,214.27066937094074,572.7316598705688,0.8,0.9759457741600641,0.8572245283425964
2024-01-01 01:58:00,11.150993051825887,11.660458175870486,13.652479566385322,224.036346226963,224.2788249102886,225.57683920646446,520.0048590699519,213.2346356098703,573.3893115217717,1.0,1.0,1.0
2024-01-01 01:59:00,10.457241569840813,12.852429141200455,12.965991796197434,223.84204068699668,224.01646144404907,225.5683289722271,519.8219282955299,213.23962283120062,573.8822045270643,1.0,1.0,1.0
2024-01-01 02:00:00,11.275750101510893,13.48925269046693,13.877963124033592,224.08322690827154,223.78310965106547,226.25294133670823,520.1571814044592,213.35196128476176,574.3602807465246,0.8,1.0,0.8
2024-01-01 02:01:00,11.703934192680595,13.101516979256886,12.345210453450152,223.33355898220725,225.52099533733923,224.9456684546909,520.7804042357938,213.4923592990954,573.712341379863,0.8,0.8,1.0
2024-01-01 02:02:00,11.10168826867615,12.356594769663749,14.365984561803328,223.65230976948476,224.7923312849079,226.5022350620064,520.8074752997896,214.0457347113115,572.5709709950183,1.0,1.0,0.8
2024-01-01 02:03:00,11.528295100515576,12.863643694887738,12.46003944760006,223.89858060369127,224.34476226508102,225.5958824521347,521.5495195615044,214.27856632957045,573.2668774433998,0.8,1.0,0.9343282194481928
2024-01-01 02:04:00,11.960690944520024,13.118903170354542,12.897091995316973,222.7577805920826,224.3495787615162,226.03436708698055,520.9335360443112,214.09674659495406,574.3326021616646,0.8,1.0,0.9857608313427342
2024-01-01 02:05:00,11.679215503738288,13.11612691275077,13.389321504092496,223.86692169776646,224.99466029573236,225.38395422761727,521.6358196422268,213.97414295965288,574.3541307057307,0.8,1.0,1.0
2024-01-01 02:06:00,11.195020794253214,12.249236272406124,13.31270158056705,223.50908907997882,224.6612209976746,226.14491033233918,521.8254548669061,215.4219752023686,574.4398764575903,1.0,0.8042517461864025,0.9604395055143807
2024-01-01 02:07:00,10.870586979569811,11.649971698536582,13.715229930456434,223.7500976112644,224.95300355981445,225.6892976320174,521.1491064981558,213.89565863552724,575.7390228045211,0.8,1.0,1.0
2024-01-01 02:08:00,10.401558484975745,12.082293627639185,13.907825277003974,224.4056324948757,224.71285683201478,226.60315161734022,521.6904183388177,214.817083962548,575.2594053772128,1.0,1.0,1.0
2024-01-01 02:09:00,11.690810880226877,11.903711558305286,14.017060338047536,223.56137036689145,224.71452729653848,225.67886018948573,521.9537082706385,214.24249971359725,575.595591794964,0.8659957170133213,0.8,0.8
2024-01-01 02:10:00,12.042060158940101,12.083568470463154,13.073932620123813,223.05581892888824,223.7878149245747,224.43497324700758,521.4461840764835,214.12213542793359,574.8933550317474,0.8,0.8,0.9818727736929258
2024-01-01 02:11:00,11.338276350341788,12.336562305503918,13.868483939785039,222.38246382444407,224.83443878489757,225.80641080855008,521.8094071675881,214.42326175580112,575.488910740175,0.8,0.8,0.8109613871158925
2024-01-01 02:12:00,11.208576184179368,12.344811689222137,14.293499127679144,224.3435728884953,224.26299708445833,226.0774207654771,522.238196789922,214.953642355256,574.6674612389169,0.8,0.8682208281591621,1.0
2024-01-01 02:13:00,11.653669671063554,13.117088556666268,13.532626916194358,223.86559321558573,224.96496106728102,225.01303371343676,521.7773900405941,214.80947114279593,576.4534082232354,1.0,0.8181386000468335,0.8
2024-01-01 02:14:00,11.30017039137531,12.45687145396447,13.82964455568391,223.22335083545065,224.4102073448662,225.52284958441055,522.7970656313337,215.09415747667114,576.7358158238214,1.0,1.0,1.0
2024-01-01 02:15:00,12.0944249350035,12.451410667460568,13.609808473300578,223.8690847899946,224.91878967630805,225.18681571742025,521.7652433720513,214.50759905197702,576.8207119428334,1.0,0.8,0.8
2024-01-01 02:16:00,11.425800975954433,12.477020060215033,13.466491890607305,223.64016492637182,225.02949413817154,226.55682845392104,523.4596238912603,215.43314907976335,576.2287052965561,1.0,1.0,1.0
2024-01-01 02:17:00,11.669153859408695,12.785496397975978,13.409380317499638,223.1882438049291,224.53682033527804,225.6609877465756,522.27845515122,214.5184475725039,575.6002188210409,0.8,0.8,1.0
2024-01-01 02:18:00,11.548643193609033,12.605745578103292,13.90288077127958,224.4060356308206,224.80643422859958,224.94624578600133,522.7719713134549,215.46361457620327,576.9880273034113,1.0,0.8,1.0
2024-01-01 02:19:00,11.317476074403846,12.51943667102174,13.424989610080232,224.1697121534277,225.23230554697133,226.39705670346453,522.7428696335879,215.5216259539769,576.9097844896442,0.8,1.0,1.0
